Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
18649,,Luxembourg,28-03-2020,1831,18
18650,,Luxembourg,29-03-2020,1950,21
18651,,Luxembourg,30-03-2020,1988,22
18652,,Luxembourg,31-03-2020,2178,23
18653,,Luxembourg,01-04-2020,2319,29
18654,,Luxembourg,02-04-2020,2487,30
18655,,Luxembourg,03-04-2020,2612,31
18656,,Luxembourg,04-04-2020,2729,31
18657,,Luxembourg,05-04-2020,2804,36
18658,,Luxembourg,06-04-2020,2843,41
18659,,Luxembourg,07-04-2020,2970,44
18660,,Luxembourg,08-04-2020,3034,46
18661,,Luxembourg,09-04-2020,3115,52
18662,,Luxembourg,10-04-2020,3223,54
18663,,Luxembourg,11-04-2020,3270,62
18697,,MS Zaandam,22-01-2020,0,0
18698,,MS Zaandam,23-01-2020,0,0
18699,,MS Zaandam,24-01-2020,0,0
18700,,MS Zaandam,25-01-2020,0,0
18701,,MS Zaandam,26-01-2020,0,0
18702,,MS Zaandam,27-01-2020,0,0
18703,,MS Zaandam,28-01-2020,0,0
18704,,MS Zaandam,29-01-2020,0,0
18705,,MS Zaandam,30-01-2020,0,0
18706,,MS Zaandam,31-01-2020,0,0
18707,,MS Zaandam,01-02-2020,0,0
18708,,MS Zaandam,02-02-2020,0,0
18709,,MS Zaandam,03-02-2020,0,0
18710,,MS Zaandam,04-02-2020,0,0
18711,,MS Zaandam,05-02-2020,0,0
18712,,MS Zaandam,06-02-2020,0,0
18713,,MS Zaandam,07-02-2020,0,0
18714,,MS Zaandam,08-02-2020,0,0
18715,,MS Zaandam,09-02-2020,0,0
18716,,MS Zaandam,10-02-2020,0,0
18717,,MS Zaandam,11-02-2020,0,0
18718,,MS Zaandam,12-02-2020,0,0
18719,,MS Zaandam,13-02-2020,0,0
18720,,MS Zaandam,14-02-2020,0,0
18721,,MS Zaandam,15-02-2020,0,0
18722,,MS Zaandam,16-02-2020,0,0
18723,,MS Zaandam,17-02-2020,0,0
18724,,MS Zaandam,18-02-2020,0,0
18725,,MS Zaandam,19-02-2020,0,0
18726,,MS Zaandam,20-02-2020,0,0
18727,,MS Zaandam,21-02-2020,0,0
18728,,MS Zaandam,22-02-2020,0,0
18729,,MS Zaandam,23-02-2020,0,0
18730,,MS Zaandam,24-02-2020,0,0
18731,,MS Zaandam,25-02-2020,0,0
18732,,MS Zaandam,26-02-2020,0,0
18733,,MS Zaandam,27-02-2020,0,0
18734,,MS Zaandam,28-02-2020,0,0
18735,,MS Zaandam,29-02-2020,0,0
18736,,MS Zaandam,01-03-2020,0,0
18737,,MS Zaandam,02-03-2020,0,0
18738,,MS Zaandam,03-03-2020,0,0
18739,,MS Zaandam,04-03-2020,0,0
18740,,MS Zaandam,05-03-2020,0,0
18741,,MS Zaandam,06-03-2020,0,0
18742,,MS Zaandam,07-03-2020,0,0
18743,,MS Zaandam,08-03-2020,0,0
18744,,MS Zaandam,09-03-2020,0,0
18745,,MS Zaandam,10-03-2020,0,0
18746,,MS Zaandam,11-03-2020,0,0
18747,,MS Zaandam,12-03-2020,0,0
18748,,MS Zaandam,13-03-2020,0,0
18749,,MS Zaandam,14-03-2020,0,0
18750,,MS Zaandam,15-03-2020,0,0
18751,,MS Zaandam,16-03-2020,0,0
18752,,MS Zaandam,17-03-2020,0,0
18753,,MS Zaandam,18-03-2020,0,0
18754,,MS Zaandam,19-03-2020,0,0
18755,,MS Zaandam,20-03-2020,0,0
18756,,MS Zaandam,21-03-2020,0,0
18757,,MS Zaandam,22-03-2020,0,0
18758,,MS Zaandam,23-03-2020,0,0
18759,,MS Zaandam,24-03-2020,0,0
18760,,MS Zaandam,25-03-2020,0,0
18761,,MS Zaandam,26-03-2020,0,0
18762,,MS Zaandam,27-03-2020,0,0
18763,,MS Zaandam,28-03-2020,2,0
18764,,MS Zaandam,29-03-2020,2,0
18765,,MS Zaandam,30-03-2020,2,0
18766,,MS Zaandam,31-03-2020,2,0
18767,,MS Zaandam,01-04-2020,9,2
18768,,MS Zaandam,02-04-2020,9,2
18769,,MS Zaandam,03-04-2020,9,2
18770,,MS Zaandam,04-04-2020,9,2
18771,,MS Zaandam,05-04-2020,9,2
18772,,MS Zaandam,06-04-2020,9,2
18773,,MS Zaandam,07-04-2020,9,2
18774,,MS Zaandam,08-04-2020,9,2
18775,,MS Zaandam,09-04-2020,9,2
18776,,MS Zaandam,10-04-2020,9,2
18777,,MS Zaandam,11-04-2020,9,2
18811,,Madagascar,22-01-2020,0,0
18812,,Madagascar,23-01-2020,0,0
18813,,Madagascar,24-01-2020,0,0
18814,,Madagascar,25-01-2020,0,0
18815,,Madagascar,26-01-2020,0,0
18816,,Madagascar,27-01-2020,0,0
18817,,Madagascar,28-01-2020,0,0
18818,,Madagascar,29-01-2020,0,0
18819,,Madagascar,30-01-2020,0,0
18820,,Madagascar,31-01-2020,0,0
18821,,Madagascar,01-02-2020,0,0
18822,,Madagascar,02-02-2020,0,0
18823,,Madagascar,03-02-2020,0,0
18824,,Madagascar,04-02-2020,0,0
18825,,Madagascar,05-02-2020,0,0
18826,,Madagascar,06-02-2020,0,0
18827,,Madagascar,07-02-2020,0,0
18828,,Madagascar,08-02-2020,0,0
18829,,Madagascar,09-02-2020,0,0
18830,,Madagascar,10-02-2020,0,0
18831,,Madagascar,11-02-2020,0,0
18832,,Madagascar,12-02-2020,0,0
18833,,Madagascar,13-02-2020,0,0
18834,,Madagascar,14-02-2020,0,0
18835,,Madagascar,15-02-2020,0,0
18836,,Madagascar,16-02-2020,0,0
18837,,Madagascar,17-02-2020,0,0
18838,,Madagascar,18-02-2020,0,0
18839,,Madagascar,19-02-2020,0,0
18840,,Madagascar,20-02-2020,0,0
18841,,Madagascar,21-02-2020,0,0
18842,,Madagascar,22-02-2020,0,0
18843,,Madagascar,23-02-2020,0,0
18844,,Madagascar,24-02-2020,0,0
18845,,Madagascar,25-02-2020,0,0
18846,,Madagascar,26-02-2020,0,0
18847,,Madagascar,27-02-2020,0,0
18848,,Madagascar,28-02-2020,0,0
18849,,Madagascar,29-02-2020,0,0
18850,,Madagascar,01-03-2020,0,0
18851,,Madagascar,02-03-2020,0,0
18852,,Madagascar,03-03-2020,0,0
18853,,Madagascar,04-03-2020,0,0
18854,,Madagascar,05-03-2020,0,0
18855,,Madagascar,06-03-2020,0,0
18856,,Madagascar,07-03-2020,0,0
18857,,Madagascar,08-03-2020,0,0
18858,,Madagascar,09-03-2020,0,0
18859,,Madagascar,10-03-2020,0,0
18860,,Madagascar,11-03-2020,0,0
18861,,Madagascar,12-03-2020,0,0
18862,,Madagascar,13-03-2020,0,0
18863,,Madagascar,14-03-2020,0,0
18864,,Madagascar,15-03-2020,0,0
18865,,Madagascar,16-03-2020,0,0
18866,,Madagascar,17-03-2020,0,0
18867,,Madagascar,18-03-2020,0,0
18868,,Madagascar,19-03-2020,0,0
18869,,Madagascar,20-03-2020,3,0
18870,,Madagascar,21-03-2020,3,0
18871,,Madagascar,22-03-2020,3,0
18872,,Madagascar,23-03-2020,12,0
18873,,Madagascar,24-03-2020,17,0
18874,,Madagascar,25-03-2020,19,0
18875,,Madagascar,26-03-2020,23,0
18876,,Madagascar,27-03-2020,26,0
18877,,Madagascar,28-03-2020,26,0
18878,,Madagascar,29-03-2020,39,0
18879,,Madagascar,30-03-2020,43,0
18880,,Madagascar,31-03-2020,57,0
18881,,Madagascar,01-04-2020,57,0
18882,,Madagascar,02-04-2020,59,0
18883,,Madagascar,03-04-2020,70,0
18884,,Madagascar,04-04-2020,70,0
18885,,Madagascar,05-04-2020,72,0
18886,,Madagascar,06-04-2020,82,0
18887,,Madagascar,07-04-2020,88,0
18888,,Madagascar,08-04-2020,93,0
18889,,Madagascar,09-04-2020,93,0
18890,,Madagascar,10-04-2020,93,0
18891,,Madagascar,11-04-2020,102,0
18925,,Malawi,22-01-2020,0,0
18926,,Malawi,23-01-2020,0,0
18927,,Malawi,24-01-2020,0,0
18928,,Malawi,25-01-2020,0,0
18929,,Malawi,26-01-2020,0,0
18930,,Malawi,27-01-2020,0,0
18931,,Malawi,28-01-2020,0,0
18932,,Malawi,29-01-2020,0,0
18933,,Malawi,30-01-2020,0,0
18934,,Malawi,31-01-2020,0,0
18935,,Malawi,01-02-2020,0,0
18936,,Malawi,02-02-2020,0,0
18937,,Malawi,03-02-2020,0,0
18938,,Malawi,04-02-2020,0,0
18939,,Malawi,05-02-2020,0,0
18940,,Malawi,06-02-2020,0,0
18941,,Malawi,07-02-2020,0,0
18942,,Malawi,08-02-2020,0,0
18943,,Malawi,09-02-2020,0,0
18944,,Malawi,10-02-2020,0,0
18945,,Malawi,11-02-2020,0,0
18946,,Malawi,12-02-2020,0,0
18947,,Malawi,13-02-2020,0,0
18948,,Malawi,14-02-2020,0,0
18949,,Malawi,15-02-2020,0,0
18950,,Malawi,16-02-2020,0,0
18951,,Malawi,17-02-2020,0,0
18952,,Malawi,18-02-2020,0,0
18953,,Malawi,19-02-2020,0,0
18954,,Malawi,20-02-2020,0,0
18955,,Malawi,21-02-2020,0,0
18956,,Malawi,22-02-2020,0,0
18957,,Malawi,23-02-2020,0,0
18958,,Malawi,24-02-2020,0,0
18959,,Malawi,25-02-2020,0,0
18960,,Malawi,26-02-2020,0,0
18961,,Malawi,27-02-2020,0,0
18962,,Malawi,28-02-2020,0,0
18963,,Malawi,29-02-2020,0,0
18964,,Malawi,01-03-2020,0,0
18965,,Malawi,02-03-2020,0,0
18966,,Malawi,03-03-2020,0,0
18967,,Malawi,04-03-2020,0,0
18968,,Malawi,05-03-2020,0,0
18969,,Malawi,06-03-2020,0,0
18970,,Malawi,07-03-2020,0,0
18971,,Malawi,08-03-2020,0,0
18972,,Malawi,09-03-2020,0,0
18973,,Malawi,10-03-2020,0,0
18974,,Malawi,11-03-2020,0,0
18975,,Malawi,12-03-2020,0,0
18976,,Malawi,13-03-2020,0,0
18977,,Malawi,14-03-2020,0,0
18978,,Malawi,15-03-2020,0,0
18979,,Malawi,16-03-2020,0,0
18980,,Malawi,17-03-2020,0,0
18981,,Malawi,18-03-2020,0,0
18982,,Malawi,19-03-2020,0,0
18983,,Malawi,20-03-2020,0,0
18984,,Malawi,21-03-2020,0,0
18985,,Malawi,22-03-2020,0,0
18986,,Malawi,23-03-2020,0,0
18987,,Malawi,24-03-2020,0,0
18988,,Malawi,25-03-2020,0,0
18989,,Malawi,26-03-2020,0,0
18990,,Malawi,27-03-2020,0,0
18991,,Malawi,28-03-2020,0,0
18992,,Malawi,29-03-2020,0,0
18993,,Malawi,30-03-2020,0,0
18994,,Malawi,31-03-2020,0,0
18995,,Malawi,01-04-2020,0,0
18996,,Malawi,02-04-2020,3,0
18997,,Malawi,03-04-2020,3,0
18998,,Malawi,04-04-2020,4,0
18999,,Malawi,05-04-2020,4,0
19000,,Malawi,06-04-2020,5,0
19001,,Malawi,07-04-2020,8,1
19002,,Malawi,08-04-2020,8,1
19003,,Malawi,09-04-2020,8,1
19004,,Malawi,10-04-2020,9,1
19005,,Malawi,11-04-2020,12,2
19039,,Malaysia,22-01-2020,0,0
19040,,Malaysia,23-01-2020,0,0
19041,,Malaysia,24-01-2020,0,0
19042,,Malaysia,25-01-2020,3,0
19043,,Malaysia,26-01-2020,4,0
19044,,Malaysia,27-01-2020,4,0
19045,,Malaysia,28-01-2020,4,0
19046,,Malaysia,29-01-2020,7,0
19047,,Malaysia,30-01-2020,8,0
19048,,Malaysia,31-01-2020,8,0
19049,,Malaysia,01-02-2020,8,0
19050,,Malaysia,02-02-2020,8,0
19051,,Malaysia,03-02-2020,8,0
19052,,Malaysia,04-02-2020,10,0
19053,,Malaysia,05-02-2020,12,0
19054,,Malaysia,06-02-2020,12,0
19055,,Malaysia,07-02-2020,12,0
19056,,Malaysia,08-02-2020,16,0
19057,,Malaysia,09-02-2020,16,0
19058,,Malaysia,10-02-2020,18,0
19059,,Malaysia,11-02-2020,18,0
19060,,Malaysia,12-02-2020,18,0
19061,,Malaysia,13-02-2020,19,0
19062,,Malaysia,14-02-2020,19,0
19063,,Malaysia,15-02-2020,22,0
19064,,Malaysia,16-02-2020,22,0
19065,,Malaysia,17-02-2020,22,0
19066,,Malaysia,18-02-2020,22,0
19067,,Malaysia,19-02-2020,22,0
19068,,Malaysia,20-02-2020,22,0
19069,,Malaysia,21-02-2020,22,0
19070,,Malaysia,22-02-2020,22,0
19071,,Malaysia,23-02-2020,22,0
19072,,Malaysia,24-02-2020,22,0
19073,,Malaysia,25-02-2020,22,0
19074,,Malaysia,26-02-2020,22,0
19075,,Malaysia,27-02-2020,23,0
19076,,Malaysia,28-02-2020,23,0
19077,,Malaysia,29-02-2020,25,0
19078,,Malaysia,01-03-2020,29,0
19079,,Malaysia,02-03-2020,29,0
19080,,Malaysia,03-03-2020,36,0
19081,,Malaysia,04-03-2020,50,0
19082,,Malaysia,05-03-2020,50,0
19083,,Malaysia,06-03-2020,83,0
19084,,Malaysia,07-03-2020,93,0
19085,,Malaysia,08-03-2020,99,0
19086,,Malaysia,09-03-2020,117,0
19087,,Malaysia,10-03-2020,129,0
19088,,Malaysia,11-03-2020,149,0
19089,,Malaysia,12-03-2020,149,0
19090,,Malaysia,13-03-2020,197,0
19091,,Malaysia,14-03-2020,238,0
19092,,Malaysia,15-03-2020,428,0
19093,,Malaysia,16-03-2020,566,0
19094,,Malaysia,17-03-2020,673,2
19095,,Malaysia,18-03-2020,790,2
19096,,Malaysia,19-03-2020,900,2
19097,,Malaysia,20-03-2020,1030,3
19098,,Malaysia,21-03-2020,1183,4
19099,,Malaysia,22-03-2020,1306,10
19100,,Malaysia,23-03-2020,1518,14
19101,,Malaysia,24-03-2020,1624,16
19102,,Malaysia,25-03-2020,1796,20
19103,,Malaysia,26-03-2020,2031,23
19104,,Malaysia,27-03-2020,2161,26
19105,,Malaysia,28-03-2020,2320,27
19106,,Malaysia,29-03-2020,2470,35
19107,,Malaysia,30-03-2020,2626,37
19108,,Malaysia,31-03-2020,2766,43
19109,,Malaysia,01-04-2020,2908,45
19110,,Malaysia,02-04-2020,3116,50
19111,,Malaysia,03-04-2020,3333,53
19112,,Malaysia,04-04-2020,3483,57
19113,,Malaysia,05-04-2020,3662,61
19114,,Malaysia,06-04-2020,3793,62
19115,,Malaysia,07-04-2020,3963,63
19116,,Malaysia,08-04-2020,4119,65
19117,,Malaysia,09-04-2020,4228,67
19118,,Malaysia,10-04-2020,4346,70
19119,,Malaysia,11-04-2020,4530,73
19153,,Maldives,22-01-2020,0,0
19154,,Maldives,23-01-2020,0,0
19155,,Maldives,24-01-2020,0,0
19156,,Maldives,25-01-2020,0,0
19157,,Maldives,26-01-2020,0,0
19158,,Maldives,27-01-2020,0,0
19159,,Maldives,28-01-2020,0,0
19160,,Maldives,29-01-2020,0,0
19161,,Maldives,30-01-2020,0,0
19162,,Maldives,31-01-2020,0,0
19163,,Maldives,01-02-2020,0,0
19164,,Maldives,02-02-2020,0,0
19165,,Maldives,03-02-2020,0,0
19166,,Maldives,04-02-2020,0,0
19167,,Maldives,05-02-2020,0,0
19168,,Maldives,06-02-2020,0,0
19169,,Maldives,07-02-2020,0,0
19170,,Maldives,08-02-2020,0,0
19171,,Maldives,09-02-2020,0,0
19172,,Maldives,10-02-2020,0,0
19173,,Maldives,11-02-2020,0,0
19174,,Maldives,12-02-2020,0,0
19175,,Maldives,13-02-2020,0,0
19176,,Maldives,14-02-2020,0,0
19177,,Maldives,15-02-2020,0,0
19178,,Maldives,16-02-2020,0,0
19179,,Maldives,17-02-2020,0,0
19180,,Maldives,18-02-2020,0,0
19181,,Maldives,19-02-2020,0,0
19182,,Maldives,20-02-2020,0,0
19183,,Maldives,21-02-2020,0,0
19184,,Maldives,22-02-2020,0,0
19185,,Maldives,23-02-2020,0,0
19186,,Maldives,24-02-2020,0,0
19187,,Maldives,25-02-2020,0,0
19188,,Maldives,26-02-2020,0,0
19189,,Maldives,27-02-2020,0,0
19190,,Maldives,28-02-2020,0,0
19191,,Maldives,29-02-2020,0,0
19192,,Maldives,01-03-2020,0,0
19193,,Maldives,02-03-2020,0,0
19194,,Maldives,03-03-2020,0,0
19195,,Maldives,04-03-2020,0,0
19196,,Maldives,05-03-2020,0,0
19197,,Maldives,06-03-2020,0,0
19198,,Maldives,07-03-2020,0,0
19199,,Maldives,08-03-2020,4,0
19200,,Maldives,09-03-2020,4,0
19201,,Maldives,10-03-2020,6,0
19202,,Maldives,11-03-2020,8,0
19203,,Maldives,12-03-2020,8,0
19204,,Maldives,13-03-2020,9,0
19205,,Maldives,14-03-2020,10,0
19206,,Maldives,15-03-2020,13,0
19207,,Maldives,16-03-2020,13,0
19208,,Maldives,17-03-2020,13,0
19209,,Maldives,18-03-2020,13,0
19210,,Maldives,19-03-2020,13,0
19211,,Maldives,20-03-2020,13,0
19212,,Maldives,21-03-2020,13,0
19213,,Maldives,22-03-2020,13,0
19214,,Maldives,23-03-2020,13,0
19215,,Maldives,24-03-2020,13,0
19216,,Maldives,25-03-2020,13,0
19217,,Maldives,26-03-2020,13,0
19218,,Maldives,27-03-2020,16,0
19219,,Maldives,28-03-2020,16,0
19220,,Maldives,29-03-2020,17,0
19221,,Maldives,30-03-2020,17,0
19222,,Maldives,31-03-2020,18,0
19223,,Maldives,01-04-2020,19,0
19224,,Maldives,02-04-2020,19,0
19225,,Maldives,03-04-2020,19,0
19226,,Maldives,04-04-2020,19,0
19227,,Maldives,05-04-2020,19,0
19228,,Maldives,06-04-2020,19,0
19229,,Maldives,07-04-2020,19,0
19230,,Maldives,08-04-2020,19,0
19231,,Maldives,09-04-2020,19,0
19232,,Maldives,10-04-2020,19,0
19233,,Maldives,11-04-2020,19,0
19267,,Mali,22-01-2020,0,0
19268,,Mali,23-01-2020,0,0
19269,,Mali,24-01-2020,0,0
19270,,Mali,25-01-2020,0,0
19271,,Mali,26-01-2020,0,0
19272,,Mali,27-01-2020,0,0
19273,,Mali,28-01-2020,0,0
19274,,Mali,29-01-2020,0,0
19275,,Mali,30-01-2020,0,0
19276,,Mali,31-01-2020,0,0
19277,,Mali,01-02-2020,0,0
19278,,Mali,02-02-2020,0,0
19279,,Mali,03-02-2020,0,0
19280,,Mali,04-02-2020,0,0
19281,,Mali,05-02-2020,0,0
19282,,Mali,06-02-2020,0,0
19283,,Mali,07-02-2020,0,0
19284,,Mali,08-02-2020,0,0
19285,,Mali,09-02-2020,0,0
19286,,Mali,10-02-2020,0,0
19287,,Mali,11-02-2020,0,0
19288,,Mali,12-02-2020,0,0
19289,,Mali,13-02-2020,0,0
19290,,Mali,14-02-2020,0,0
19291,,Mali,15-02-2020,0,0
19292,,Mali,16-02-2020,0,0
19293,,Mali,17-02-2020,0,0
19294,,Mali,18-02-2020,0,0
19295,,Mali,19-02-2020,0,0
19296,,Mali,20-02-2020,0,0
19297,,Mali,21-02-2020,0,0
19298,,Mali,22-02-2020,0,0
19299,,Mali,23-02-2020,0,0
19300,,Mali,24-02-2020,0,0
19301,,Mali,25-02-2020,0,0
19302,,Mali,26-02-2020,0,0
19303,,Mali,27-02-2020,0,0
19304,,Mali,28-02-2020,0,0
19305,,Mali,29-02-2020,0,0
19306,,Mali,01-03-2020,0,0
19307,,Mali,02-03-2020,0,0
19308,,Mali,03-03-2020,0,0
19309,,Mali,04-03-2020,0,0
19310,,Mali,05-03-2020,0,0
19311,,Mali,06-03-2020,0,0
19312,,Mali,07-03-2020,0,0
19313,,Mali,08-03-2020,0,0
19314,,Mali,09-03-2020,0,0
19315,,Mali,10-03-2020,0,0
19316,,Mali,11-03-2020,0,0
19317,,Mali,12-03-2020,0,0
19318,,Mali,13-03-2020,0,0
19319,,Mali,14-03-2020,0,0
19320,,Mali,15-03-2020,0,0
19321,,Mali,16-03-2020,0,0
19322,,Mali,17-03-2020,0,0
19323,,Mali,18-03-2020,0,0
19324,,Mali,19-03-2020,0,0
19325,,Mali,20-03-2020,0,0
19326,,Mali,21-03-2020,0,0
19327,,Mali,22-03-2020,0,0
19328,,Mali,23-03-2020,0,0
19329,,Mali,24-03-2020,0,0
19330,,Mali,25-03-2020,2,0
19331,,Mali,26-03-2020,4,0
19332,,Mali,27-03-2020,11,0
19333,,Mali,28-03-2020,18,0
19334,,Mali,29-03-2020,18,1
19335,,Mali,30-03-2020,25,2
19336,,Mali,31-03-2020,28,2
19337,,Mali,01-04-2020,31,3
19338,,Mali,02-04-2020,36,3
19339,,Mali,03-04-2020,39,3
19340,,Mali,04-04-2020,41,3
19341,,Mali,05-04-2020,45,5
19342,,Mali,06-04-2020,47,5
19343,,Mali,07-04-2020,56,5
19344,,Mali,08-04-2020,59,7
19345,,Mali,09-04-2020,74,7
19346,,Mali,10-04-2020,87,7
19347,,Mali,11-04-2020,87,7
19381,,Malta,22-01-2020,0,0
19382,,Malta,23-01-2020,0,0
19383,,Malta,24-01-2020,0,0
19384,,Malta,25-01-2020,0,0
19385,,Malta,26-01-2020,0,0
19386,,Malta,27-01-2020,0,0
19387,,Malta,28-01-2020,0,0
19388,,Malta,29-01-2020,0,0
19389,,Malta,30-01-2020,0,0
19390,,Malta,31-01-2020,0,0
19391,,Malta,01-02-2020,0,0
19392,,Malta,02-02-2020,0,0
19393,,Malta,03-02-2020,0,0
19394,,Malta,04-02-2020,0,0
19395,,Malta,05-02-2020,0,0
19396,,Malta,06-02-2020,0,0
19397,,Malta,07-02-2020,0,0
19398,,Malta,08-02-2020,0,0
19399,,Malta,09-02-2020,0,0
19400,,Malta,10-02-2020,0,0
19401,,Malta,11-02-2020,0,0
19402,,Malta,12-02-2020,0,0
19403,,Malta,13-02-2020,0,0
19404,,Malta,14-02-2020,0,0
19405,,Malta,15-02-2020,0,0
19406,,Malta,16-02-2020,0,0
19407,,Malta,17-02-2020,0,0
19408,,Malta,18-02-2020,0,0
19409,,Malta,19-02-2020,0,0
19410,,Malta,20-02-2020,0,0
19411,,Malta,21-02-2020,0,0
19412,,Malta,22-02-2020,0,0
19413,,Malta,23-02-2020,0,0
19414,,Malta,24-02-2020,0,0
19415,,Malta,25-02-2020,0,0
19416,,Malta,26-02-2020,0,0
19417,,Malta,27-02-2020,0,0
19418,,Malta,28-02-2020,0,0
19419,,Malta,29-02-2020,0,0
19420,,Malta,01-03-2020,0,0
19421,,Malta,02-03-2020,0,0
19422,,Malta,03-03-2020,0,0
19423,,Malta,04-03-2020,0,0
19424,,Malta,05-03-2020,0,0
19425,,Malta,06-03-2020,0,0
19426,,Malta,07-03-2020,3,0
19427,,Malta,08-03-2020,3,0
19428,,Malta,09-03-2020,3,0
19429,,Malta,10-03-2020,5,0
19430,,Malta,11-03-2020,6,0
19431,,Malta,12-03-2020,6,0
19432,,Malta,13-03-2020,12,0
19433,,Malta,14-03-2020,18,0
19434,,Malta,15-03-2020,21,0
19435,,Malta,16-03-2020,30,0
19436,,Malta,17-03-2020,38,0
19437,,Malta,18-03-2020,38,0
19438,,Malta,19-03-2020,53,0
19439,,Malta,20-03-2020,64,0
19440,,Malta,21-03-2020,73,0
19441,,Malta,22-03-2020,90,0
19442,,Malta,23-03-2020,107,0
19443,,Malta,24-03-2020,110,0
19444,,Malta,25-03-2020,129,0
19445,,Malta,26-03-2020,134,0
19446,,Malta,27-03-2020,139,0
19447,,Malta,28-03-2020,149,0
19448,,Malta,29-03-2020,151,0
19449,,Malta,30-03-2020,156,0
19450,,Malta,31-03-2020,169,0
19451,,Malta,01-04-2020,188,0
19452,,Malta,02-04-2020,196,0
19453,,Malta,03-04-2020,202,0
19454,,Malta,04-04-2020,213,0
19455,,Malta,05-04-2020,227,0
19456,,Malta,06-04-2020,241,0
19457,,Malta,07-04-2020,293,0
19458,,Malta,08-04-2020,299,1
19459,,Malta,09-04-2020,337,2
19460,,Malta,10-04-2020,350,2
19461,,Malta,11-04-2020,370,3
19495,,Mauritania,22-01-2020,0,0
19496,,Mauritania,23-01-2020,0,0
19497,,Mauritania,24-01-2020,0,0
19498,,Mauritania,25-01-2020,0,0
19499,,Mauritania,26-01-2020,0,0
19500,,Mauritania,27-01-2020,0,0
19501,,Mauritania,28-01-2020,0,0
19502,,Mauritania,29-01-2020,0,0
19503,,Mauritania,30-01-2020,0,0
19504,,Mauritania,31-01-2020,0,0
19505,,Mauritania,01-02-2020,0,0
19506,,Mauritania,02-02-2020,0,0
19507,,Mauritania,03-02-2020,0,0
19508,,Mauritania,04-02-2020,0,0
19509,,Mauritania,05-02-2020,0,0
19510,,Mauritania,06-02-2020,0,0
19511,,Mauritania,07-02-2020,0,0
19512,,Mauritania,08-02-2020,0,0
19513,,Mauritania,09-02-2020,0,0
19514,,Mauritania,10-02-2020,0,0
19515,,Mauritania,11-02-2020,0,0
19516,,Mauritania,12-02-2020,0,0
19517,,Mauritania,13-02-2020,0,0
19518,,Mauritania,14-02-2020,0,0
19519,,Mauritania,15-02-2020,0,0
19520,,Mauritania,16-02-2020,0,0
19521,,Mauritania,17-02-2020,0,0
19522,,Mauritania,18-02-2020,0,0
19523,,Mauritania,19-02-2020,0,0
19524,,Mauritania,20-02-2020,0,0
19525,,Mauritania,21-02-2020,0,0
19526,,Mauritania,22-02-2020,0,0
19527,,Mauritania,23-02-2020,0,0
19528,,Mauritania,24-02-2020,0,0
19529,,Mauritania,25-02-2020,0,0
19530,,Mauritania,26-02-2020,0,0
19531,,Mauritania,27-02-2020,0,0
19532,,Mauritania,28-02-2020,0,0
19533,,Mauritania,29-02-2020,0,0
19534,,Mauritania,01-03-2020,0,0
19535,,Mauritania,02-03-2020,0,0
19536,,Mauritania,03-03-2020,0,0
19537,,Mauritania,04-03-2020,0,0
19538,,Mauritania,05-03-2020,0,0
19539,,Mauritania,06-03-2020,0,0
19540,,Mauritania,07-03-2020,0,0
19541,,Mauritania,08-03-2020,0,0
19542,,Mauritania,09-03-2020,0,0
19543,,Mauritania,10-03-2020,0,0
19544,,Mauritania,11-03-2020,0,0
19545,,Mauritania,12-03-2020,0,0
19546,,Mauritania,13-03-2020,0,0
19547,,Mauritania,14-03-2020,1,0
19548,,Mauritania,15-03-2020,1,0
19549,,Mauritania,16-03-2020,1,0
19550,,Mauritania,17-03-2020,1,0
19551,,Mauritania,18-03-2020,1,0
19552,,Mauritania,19-03-2020,2,0
19553,,Mauritania,20-03-2020,2,0
19554,,Mauritania,21-03-2020,2,0
19555,,Mauritania,22-03-2020,2,0
19556,,Mauritania,23-03-2020,2,0
19557,,Mauritania,24-03-2020,2,0
19558,,Mauritania,25-03-2020,2,0
19559,,Mauritania,26-03-2020,3,0
19560,,Mauritania,27-03-2020,3,0
19561,,Mauritania,28-03-2020,5,0
19562,,Mauritania,29-03-2020,5,0
19563,,Mauritania,30-03-2020,5,1
19564,,Mauritania,31-03-2020,6,1
19565,,Mauritania,01-04-2020,6,1
19566,,Mauritania,02-04-2020,6,1
19567,,Mauritania,03-04-2020,6,1
19568,,Mauritania,04-04-2020,6,1
19569,,Mauritania,05-04-2020,6,1
19570,,Mauritania,06-04-2020,6,1
19571,,Mauritania,07-04-2020,6,1
19572,,Mauritania,08-04-2020,6,1
19573,,Mauritania,09-04-2020,7,1
19574,,Mauritania,10-04-2020,7,1
19575,,Mauritania,11-04-2020,7,1
19609,,Mauritius,22-01-2020,0,0
19610,,Mauritius,23-01-2020,0,0
19611,,Mauritius,24-01-2020,0,0
19612,,Mauritius,25-01-2020,0,0
19613,,Mauritius,26-01-2020,0,0
19614,,Mauritius,27-01-2020,0,0
19615,,Mauritius,28-01-2020,0,0
19616,,Mauritius,29-01-2020,0,0
19617,,Mauritius,30-01-2020,0,0
19618,,Mauritius,31-01-2020,0,0
19619,,Mauritius,01-02-2020,0,0
19620,,Mauritius,02-02-2020,0,0
19621,,Mauritius,03-02-2020,0,0
19622,,Mauritius,04-02-2020,0,0
19623,,Mauritius,05-02-2020,0,0
